train_id,comment,sentiment,predicted_sentiment
5c66b819-38b0-490d-841f-5790169d5b8b,@telecom1_TZ asante nimekaribia naomba niwapongeze kwanza kwa huduma zenu nzuri pia kiongizinda kuwambia naomba mboreshe huduma ya mtandao wa telecom1 vijijini.,1,0.0
e5b4d63e-ca94-4cfb-8e10-c4d119bccd7a,@kampuni1 Mim binafsi niwapongeze sana @telecom3tz  kwan baada ya tangazo la @kampuni1  siku ya pili yake mambo yalikaa sawa na mpak sas watumiaji wa @telecom3tz tunakula bata. Nitoe pongezi kwenu tcr pamoja na telecom3 kw kujal wateja wenu.@telecom2 @telecom1_TZ @telecom3_tanzania *badilikeni*,-1,-1.0
c6f0880e-cd59-4205-b259-f1806ed52432,"@rollymsouth Nikaweke Teeth Braces ðŸ˜, kama muamala wa mwisho-mwisho. NHIF, TULIKUPENDA, MADENI YAMEKUPENDA ZAIDI. 
ðŸª¦",0,0.0
d5a66eb5-91c2-4dc3-815c-bc4495e8d763,"@earadiofm @telecom5 ni Mfano wa kuigwa hasa ukizingatia kifurushi kiitwacho (Royal Bundle) minimum Tsh 10000 tu unapata Internet mwez mzima bila kikomo,
Waliobaki @telecom2 , na wengine mbadilike msibweteke, kuwa na clients wengi isiwe kigezo cha kupandisha gharama ya vifurushi ovyo ovyo",1,-1.0
1f1a2dd9-fbbc-446a-ab88-3a7515b29d5f,Jamani anayejua jinsi ya kupata nipige tafu amwambie ronaldinho...kanipigia asubuhi asubuhi ananipa salamu za messi.,0,-1.0
f755e3ea-ab11-4a80-8034-66be1b7baf4a,@telecom2 @MhesiShabani Mimi sijawahi kutumia huduma ya nipige tafu wakati wowote maujumbe yamekuwa kero kila siku hili Deni lilikujaje wakati simu yangu naitumia mwenyewe..2 nilikuwa nikiingiza kifurushi cha inter net kikiruhusiwa kutumika siipati internet mpaka kinaisha.vocha hivyohivyo.ufafanuzi pls,-1,-1.0
a6f2a391-1316-4f74-85f3-ae06032b5129,"@SGinimbi Leo joan customer care wa telecom1 kanipigia kaniuliza matatizo yangu yote hadi ya nje ya mtandao, alivyokata tu nikapokea GB5 zisizo na kikomo. telecom1 wameamua",1,0.0
b5bd17ff-5031-4215-850a-782c04e6cb96,"@patrickfedia @hancymachemba @kiongozi Ndugu Mteja, Mabadiliko ya vifurushi ni ya kawaida na yamezingatia gharama halisi za uendeshaji.Kwa taarifa zaidi tembele tovuti yetu  www. https://t.co/jfQ3RbVPzL. Ahsante kwa kuchagua telecom3 na endelea kufurahia Huduma zetu.",-1,-1.0
ba0047de-78ed-41c3-be64-f83f1bcbd5e5,"@kiongozi Mh Salaam. 

Kuna lile swala la vifurushi kuisha muda wake. Usilasahau.",0,-1.0
24b1bb7e-f2e7-4f18-9f1a-605208bbe936,@salimosaid telecom1pesa ðŸ˜‚,0,0.0
e24bef57-88b8-4440-8bb9-e8d681a40ce9,@Jonac_l Jonac tungependa kufahamu mtandao unasumbua upande wa kawaida au intaneti na tatizo hili lina mda gani kwa msaada zaidi,0,-1.0
a6a200b6-917a-4b50-88e8-58672e39bafd,@telecom1_TZ msaada tafadhari simu yangu inagoma kuunganishwa na namba zote za mtandao wa @telecom3Tanzania sijui kwanini,-1,-1.0
4906b782-8e88-463a-94bf-da7a72d04d48,"@Chiggscom Chigg umebugi, naona unania hovu na mtandao wa telecom2",0,-1.0
dcc3ff78-9c68-4abc-9037-c8a49327ab2a,@telecom1_TZ Mnachofeli telecom1 kila uchwao mnapandisha bei za kifurushi kuna line yangu ilianza na 1500 saiz yako ikaja 2000 ikaja 2500 saiv 3000 kama sijaangalia inaweza kuwa 3500 hiii ni saiz yetu au yenu . Kwa mara ya kwanza baada ya miaka 14 ya telecom1 nimehamia telecom5,-1,-1.0
25c3b388-259c-42be-b69d-542c12d9eeb6,@DaktariWawatoto kifurushi cha telecom5 royal,1,-1.0
a0ac8c9d-1a73-4f82-81bb-d29ff6fb239e,@lisa255_ tunaskilizia urudishe muamala wa rapcha,-1,0.0
cd9eb542-5f34-40d1-ae6e-49d7c77b7af5,@telecom2 @erephato Jamani hakuna mtandao bora kama @telecom2 swala la kuisha kifurushi ni matumizi yako mimi naipenda sana @telecom2 tuwe wa kweli,1,0.0
4e13ffb0-a020-472e-aa8f-8bc894d82a53,Oyaa @telecom2 mbona Huduma yenu ya huduma1 imepotea kama token za Luku?,0,0.0
d67f293a-cbd6-48f6-9c5d-ada66f8e88e9,"Urefu nayo is sh!t at times bana hakuna mahali unatoshea... kwa viti za mat, kwa bed, sofa, msee wa bike anashinda akikuambia huduma1 mguu nieke gear, vitu kwa sink lazima uiname kiasi ðŸ˜«ðŸ˜«ðŸ˜«ðŸ˜«ðŸ˜« shukisha bana",0,0.0
97945a1b-4abb-4515-b063-cb4958f6148b,"@telecom3_tanzania Nimenunua muda wa maongezi wa tsh 2700 kutoka telecom3 money kwenda telecom2 
Mkanitumia sms ya muamala kufanikiwa, ajabu ni kwamba pesa haijafika kwa akaunti ya telecom2. Nikajaribu kuwasiliana na nyinyi mkanambia nisubiri ndani ya saa 24 za kazi mngenurudishia pesa yangu. 0789117771",-1,0.0
e6f9643a-2964-4a71-80c0-c5f7eb25dedc,"@nehemiah_masala @Kamigakikumbise @bennimboya @Namnyaki Hamna vocha mzee, unaweka hela Mpesa/telecom1pesa then hamishia Ezypesa then nunua vocha",0,-1.0
4480b6a8-47d8-4cf8-a9ca-931d5ff82200,@telecom1_TZ inasoma 4G ila intanet yenu iko very poor😭,-1,-1.0
401ed946-b326-4de4-847c-fae3c5030f22,@MariaSTsehai Je ukijiungia telecom1pesa huduma5 au huduma4 watakata?,0,-1.0
434a0022-a8d6-4dbe-bdf0-df5c5d6e1ef4,"Wezi wa bando na MBs zetu ni @telecom3_tanzania .
Kwa nzia leo nahama mtandao wenu. Shame on you @telecom3_tanzania 
Mimi naweka bando kiongiziruzi dakika 20 tu MB 700 zimeishia. Nyinyi ni wezi tu",-1,0.0
f9e384e9-c652-4a25-b7a9-14abb033a188,@BaeBucci ðŸ˜‚ðŸ˜‚boss najua tpesa yako imeshiba,0,-1.0
427d59cd-596b-45f7-81cc-ff728934f111,"@brighton_tz12 Kifurushi cha MB kinaisha kulingana na matumizi yako, ni vyema ukaangalia kama kuna Application zozote ambazo zinafanya kazi bila wewe kufahamu ili uweze kuzizuia na kufanya bando lako likae kwa muda mrefu",1,-1.0
214c401c-5990-4d3b-a9ac-9014327d1dc2,@swadakta_ mbna kama unanisema na txt za huduma1,-1,-1.0
117b19a6-1a23-45d8-bf81-9d76f0f98ea0,@telecom2 Naomba mfanyie kazi NIPIGE TAFU ikiwa nimemtumia kifurushi mtu na mkakata hela yenu ni bora hela irudi kwa alie tuma kuliko kwenda kwa mdaiwa mnatuumiza sana tunatuma hela mara mbili,0,0.0
6b016429-b36c-46b1-8b26-10ed82305487,@JAMESJO22278062 tukiongizinda kukujulisha tumefanya maboresho katika vifurushi vyetu ambapo bado utaweza kupata vifurushi vyenye ujazo tofauti tofauti kulingana na thamani ya pesa yako bonyeza *147*00# ok kisha chagua kifurushi chako pendwa.,0,-1.0
dbd3b01c-8de4-41ec-aff6-1841535f654b,@BillyWellz Waone huduma1ðŸ˜‚,0,-1.0
2ed5157d-8263-43bc-91ef-cd285b799aff,@mshambuliaji Kwahiyo kitenge unanishauri Deni langu la huduma1 nisilipe?,0,-1.0
f72abf8d-b9e8-4507-bad4-b594ba259795,@ManenoIzaak Wakala wa telecom1 pesa,0,0.0
61571aa6-61eb-4b55-808e-c5a6711d2f9a,@telecom1_TZ  kuna nini!? Mbona tumejiunga vifurushi vya Internet lakini bado haifunguki!?,-1,-1.0
2f3cae0d-1d83-453e-a61e-4733793aca3a,@telecom1_TZ @JQuadrillionai1 Yaani wangetoa taarifa mapema pesa yangu nisingeiweka kwenye account ya telecom1pesa. Ningeiweka telecom3 na kumtumia muhusika. Sasa pesa hajaipata na kwangu haipo. Nimeirudisha na haijarudi pia basi tabu tupu.,-1,0.0
7ea9d5c8-0f00-4d8d-9354-763c7b9e8c5a,"@Moses35924073 Habari, unaweza kumnunulia mteja wa mtandao mwingine muda wa maongezi kwa kupiga *150*00#&gt;Nunua muda wa maongezi na Vifurushi&gt;Nunua muda wa maongezi kwa mwingine&gt; Mtandao mingine na sio kuhamisha salio la muda wa maongezi kwenda mtandao mwingine. ^GK",0,-1.0
8865e956-cf0f-49ea-b661-d92e463aa613,@somebarry Wewe kumbe bado upo nyuma sanaa!! Kwataarifa yako telecom3 na telecom5 ndo mitandao iliyobora zaidi kwenye internet kuliko mtandao wowote Tanzania. Sema telecom2 wamesambaa tz nzima.,1,0.0
d84e9ec3-6606-4ed3-87f2-dac531f3e76e,"Bongo bwana duuh
Yani mpaka sasa sielewi nishike kipi
ROYAL TOUR... 7B
MAFUTA BEI JUU...
VIFURUSHI...
KODI KUPANDA...
au basi ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",0,-1.0
f62c75ab-4304-403a-ad02-38fea891fc86,@telecom3_tanzania @PHLMunguatosha Yani mnazidi kupunguza ukubwa wa vifurushi. Nyie ni matapeli sana.,-1,-1.0
e72160d0-3647-4bc1-bd6b-b4e362b7886b,Kulipia bet kwa huduma4 ni expensive sana,-1,0.0
093bb812-cde8-4c5b-86ed-73944ce65d29,@JamesMatwa1 @telecom1_TZ Yan mwamba unasema unampango wa kuhama wakati wenzio hata line tu kwenye simu tulisha zitoa huu ni mwezi wa 8 ss . Yani unaweka 5000 unapata GB 2.5  wakati huo kuna mtandao unaweka 1500 unapata GB 1.5 nikasepelea mbali huko ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,-1,0.0
42eae8e3-7b54-4b26-b8a6-48d18a256861,@swahilitimes Yule waziri wetu wa ku compare vifurushi vya bando aje ku compare basi na hii mada,0,-1.0
5e611857-e4ef-4963-845d-f4a59218bbb6,"@jackieAsenga @ImaniMborrow92 Umekosei ikaja kwangu. Nimejibu kwa telecom1pesa, angalia salio",0,0.0
55a2277c-acc9-4da8-bd03-358b892c8f86,"Tutajie maneno matatu yaliojificha humu, na ujishindie bando la wiki la #YatoshaZaidi http://t.co/f90tFfMX6T",-1,-1.0
542546e4-fdc4-42e4-8df4-4046886ff907,@OfficialFad123 @telecom3_tanzania Ilikuwa nafuu before kabla ya kutoe kifurushi Cha 1000 Cha GB 1 kwenye ofa maalum,1,-1.0
1b1b5daa-2753-48de-97cf-19463ebfab55,@semboja7 Pamoja sana. Sasa #FACEBOOKA BURE bila salio wala MB ukiwa na laini ya telecom3,1,-1.0
3f5cc716-3f40-414d-8caa-ee13fa3ff8d6,@Ahimidiwe_Urio Tatzo hata @telecom  Admin wao hawapo active then hata hawna agents wakutosha all in all wako vizur wanipe kazi mtandao huu utakua juu,-1,0.0
2620f320-2c9f-49bb-9971-8278dba7349a,Hata huduma1 sidaiwi msongo wa mawazo nitoe wapi? https://t.co/x8ergnact4,0,0.0
8caecc9b-23da-4d0f-ad96-c307e584f43b,"@telecom3_tanzania Huu mtandao wa @telecom3_tanzania sijui una tatizo gani.
Leo nimefanya muamala kwenda Benki hadi sasa pesa haijafika Benki wala sijapata ujumbe zaidi ya kuambiwa muamala unashughulikiwa.
Napiga simu huduma kwa Wateja sipati wa kuongea nao.

Mnaboa sana",-1,0.0
9b4c477a-a4fb-4e28-8291-87cafae35e41,"@VonDavid8 @miss_mshangama @ManenoIzaak @ItsKamala @badrujumah @VwalaViola @yose_hoza @MarekaMalili @bajabiri @iamveeignatus Habari, Sasa furahia  Bonge la bando ofa kwa shilingi 1000 unapata GB 1 piga *149*01#OK kisha chagua namba 4. Intaneti alafu ofa mpya bonge la bando.^FB",0,-1.0
234c2fa9-660d-48ac-9781-73fd2881adf6,@kiongozi March telecom2 walikuwa wanauza kifurushi bei ya juu 4.44TZS August wanauza 5.52TZS halafu unasema vimepungua.. ama mimi ndo sielewi magazijuto?,-1,-1.0
6eab2793-4109-4f97-b861-0b25aa36f809,@Josezila1 @Babaknaan @ImrKil @telecom2 Hii naona ya wanachuo pekee. Huwa nanunua bundle la internet la elf 35 napata gb10 kwa mwezi na elf 25 nanunua vifurushi vya dakika 345 kwa mwezi. Huwa simalizi mwezi nanunua sasa naomba ya telecom ambayo si ya mwanafunzi,-1,-1.0
b11479a2-518a-4ed0-84d6-6d1bdbe1a9e1,"@telecom5 Ninapata tatizo kwenye huduma4, simu hazipokelewi napata wapi msaada?",-1,-1.0
c33aa417-c233-4e59-9ca5-0d2594ee3832,@Ucrah Namba yake ya telecom1Pesa?😄,0,-1.0
0eb4d1d3-8ff6-4f9b-ac83-0635ba47eb09,"@telecom2 @ASAJILEPETER Nyue mmeshakoroga huwezi ukapandisha viwango katikati ya uchumi mbaya hiv, mikopo hamna vyuoni hela ya matumizi shida unanipaje mb 500 kwa 2000 Kila wiki? This is nonsense! Mi nahami telecom1 tu #saiziyako 1500 GB 1.2 kwa wiki na dk kibao bakin na mabadiliko yenu",-1,0.0
2a34bc7d-6d2f-4396-887c-7c7b83d1d20a,@telecom1_TZ naomba kujua bando la chuo napataje kifurush chake coz bando ninalopata la chuo ni mbs 300,-1,0.0
6a1c3828-09ee-4872-90a7-f52db0da543d,"Ongezeko la watumiaji mitandao linaongeza pato la taifa na kukuza sekta ya ubunifu, kuna umuhimu mkubwa vifurushi vya simu kuwa bei ya chini ili watumiaji waongezeke #BeOnline
#DigitalRightsTz https://t.co/V8zL6TQ7jb",0,-1.0
4d6b2b54-2a1b-425e-bff4-e1ff247a8677,@telecom1_TZ Hakuna mtandao wa kise***** kama telecom1 yaani hamtoi taarifa halafu mnakuja kuomba radhi wehu nyie pumbavu zenu,-1,-1.0
4512c4e1-0a8d-4116-bc42-d28a442e9f3f,@_aquillah @weirdorynee Ukiwa mgeni unaeza hisi ni telecom1pesa kweli ðŸ˜†ðŸ˜†,-1,-1.0
d3a84295-b342-43ed-b5ac-8c44de79860d,@telecom1_TZ habar.! ninaomba kujua je ni kweli kila mwisho wa mwaka kuna line za telecom1 pesa wakala zinafungiwa?  Nivigezo gani hutumika?,0,-1.0
e9b9517d-46aa-4b04-8c6b-188bd6fc41d4,@abdulazackabdul Ma lijenditunanunua kwa maxmalipo au tpesa,0,0.0
5a5270a8-8137-4728-bb58-2a7fafa32c64,"@kaparanaka kulipa bili, kulipia bidhaa, Kuhamisha pesa Benki kwenda M-Pesa, huduma1, M-koba, M-Pawa,Changisha,MGODI kupokea Malipo kwa M-Pesa au kutoa na kuweka pesa kwa mteja wa M-Pesa kwani Washindi wa Kampeni wanachaguliwa kwa bahati nasibu. ^PA",0,0.0
04e58037-6889-46a5-8dc4-89ef4ac367c2,telecom1pesa jina linasomaje? https://t.co/BCxiOebBDv,0,0.0
a551ee04-38c0-414f-be18-369303351c4d,@Ole_Mkulago Ahsante sana Braza Ole.. Sema vifurushi toka Chuga kwa Will tugawane kaka.. 😂,-1,0.0
d5ed7e99-62c0-401e-90d2-86bf3bf6e154,"Waziri wa Habari, Mhe. Nape Nnauye amesema ufikishaji wa huduma ya intaneti katika mlima Kilimanjaro ni tukio la kihistoria kwa Tanzania na bara zima la Afrika kwa kufungua fursa ya watalii na waongoza utalii kufanya mawasiliano ya mubashara na familia zao wakiwa katika mlima huo https://t.co/CJhyoLa1Ai",0,0.0
99499da2-b9b7-4e34-b2e7-280fa140a696,#MitandaoNiData https://t.co/wazpNEkDSB,0,0.0
c94b2dd0-33ed-4ad2-bc3d-864921b6f536,"""@telecom2: Ni mwaka gani ulitumia intaneti kwa mara ya kwanza?"" 1999",0,-1.0
06fc3640-e83e-496a-a419-a1faae2071d1,"HelaBet 🤩🤩 

CODE 👉🏻 6CBRD

Odds 👉 1.83

Deposit kwa @telecom1pesa , @telecom3money , @Mpesa . 

Register HelaBet here👇🏽 https://t.co/ECuwgRSyJQ",-1,0.0
9ecaac7a-86f3-47a3-a20a-7cb2483664de,@DocFaustine suala la vifurushi vya sim bado halijarudi katika hali ya awali km ilivyoagizwa. Line nyingi za telecom2 zilizokuepo kabla ya usajili wa NIDA vifurushi viko vilevile bila mabadiliko. Nini kilichoshindikana? telecom2 kama wataka tuwe na line nyingi je hili sio tatizo?,-1,-1.0
439eae3e-6c74-41bb-ac3b-faf192243a7b,@1samag_ @kiongozi @frank_willium @telecom1_TZ Na hii pia ndio bei ya telecom1 pia. Vifurushi vimepanda kwa ulinganifu. Bahati nzuri telecom1 wiki zilozopita walituma meseji kuwa kutakuwa na maboresho ya huduma zao. Sasa Mh Waziri hakuona na hizo sms???,-1,-1.0
1d8db0c4-dac8-4b21-bc91-14ac95314aa6,"@telecom1_TZ this is the second time telecom1pesa is down na hamtoi taarifa kabla.
Mnatukwamisha mno😖",-1,-1.0
eab4804a-ce7a-4cc1-afa5-bd2ef1297178,@darkweb1922 tungependa kukufahamisha hatuna vifurushi hivyo vya GB za usiku kwa sasa.,0,0.0
926f0017-aa77-423a-bfbc-d7ee94f809b0,@BaloziMtaa telecom1pesa yangu inapokea muamala ujue ðŸ˜‚ðŸ˜‚ðŸ˜‚ naona ushatoboa kuwa Motivation speaker ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,0.0
0a35c1de-2b23-4944-a588-bd5f70aab733,@kanjanjaGrg @telecom2 Ila nimeambiwa kuna option ya kuhamisha vifurushi ila haifanyi kazi kwa namba yangu na aina ya kifurushi nilichonunua. Sina hakika kama kuna wanaoweza kufanya hivyo. Labda kama kuna wanaoweza kujaribu,0,-1.0
3e0afb05-8d41-4fbc-834b-dfdb8a6e6cd7,@telecom3_tanzania Samahan naitwa al.amin MUHAMADI nimetoa pesa kwa wakala wa telecom3 money lakin mesegi haijaingia kwake Wala kwangu  na nikiwapigia haipiti Sasa naomba msaada wetu tafadhari naomba mnitumie hiyo sms,0,0.0
e5f5f743-b3fc-4fa0-8327-022f1f8e223c,"ðŸ‘‰ðŸ½ Tunaaminika na huduma1, Wasio tuona kwa macho lakini hatuaminiki na ndugu/marafiki zetu tunao shinda nao. ðŸ˜“ðŸ¥±",1,0.0
0f7d96dd-60b4-4886-85c9-7f2fd8f0f681,@ZaynSalma1 Tutume kwa telecom1pesa ama m pesa??ðŸ™ŒðŸ¾,1,0.0
2c5b11da-0119-4f99-abdb-f28595d0136f,@adamlweno @Madeeseneda tunatambua unapata tatizo wakati unatumia huduma ya telecom1pesa.Mafundi wetu wanafanya jitihada za kutatua tatizo hili mapema iwezekanavyo.Tunaomba radhi kwa usumbufu unaopata.Asante kwa kuchagua telecom1.,0,-1.0
6a57eb49-3bbb-47af-9633-971c4d365c69,"@JifunzeSwahili Maboresho yamefanyika,tafadhali tunaomba mrejesho wa mtandao kwa sasa.",0,-1.0
04a05831-ef8e-4016-8a8b-905b03f51bc7,@theSICARIO_255 @telecom1_TZ Natumia telecom1 mwaka wa 41 haijawahi kunisumbua na situmii mtandao wowote zaidi ya telecom1 tu,1,-1.0
d23e871d-2920-410f-ba55-92f81962f6dc,Mtandao gani mwingine una vifurushi vya uchumi wa kati  telecom2 na tgo wamenishinda 😫,-1,0.0
87a0c594-cf27-4e25-88e6-1cedd032d203,@telecom3_tanzania Mtandao wa ivyo sana skuiz,-1,0.0
a5892e8a-8747-4b9c-a687-b73e635ee93a,@MakuruRobert @mtanzania @almassikisia @MariaSTsehai @telecom @wazirik @ChangeTanzania @Nipashetz @Tz_Kwanza @muftimenk @MagufuliJP @WizaraUUM @millardayo @matokeochanya @telecom Tunatarajia mtuunge mkono nasi tuwe na customer base kubwa ili tutengeneze faida kubwa kwa @telecom na Tpesa. Ahsante sana,0,0.0
0a022edc-64b6-4845-874d-64e2cfdef6cb,"Vifurushi vipya vya Internet kuperuzi zaidi!
.
Tumeongeza vifurushi vipya vya internet kukuwezesha kuperuzi zaidi mtandaoni.
.
Piga *147*00# au Tumia telecom1 Pesa App kununua kifurushi chako pendwa https://t.co/JvQd71kRNV",0,0.0
ade8e0c7-414a-43ab-940e-2c9efe78450a,"@wazirik @telecom @tanescoyetu @UBAGroup @AmanaBankLtd @TpbBankPlc @azaniaBank_ltd @MkomboziBankPlc @KCBBankTZ @NMBTanzania @CRDBBankPlc @TzEquityBank @TheEconomist Mawakala wa tpesa wachache sana, mfano mimi naishi Chamazi hamna wakala. Mpaka uende mjini na wakati mwingine ukifika huko mjini unaambiwa mtanda una tatizo.  Mimi ninayo laini ya telecom baada ya kupata usumbufu zaidi ya mara 3 situmii tpesa",-1,-1.0
d7436c2e-d700-4249-bffb-e6e4d7c91eca,@telecom1_TZ Ndio hiyo na mtandao wenu wa internet upo slow sana,-1,0.0
b983d20e-f1ce-40ae-bc53-b78a134de3f6,Bando zao Ni unlimited. Haziishi Wala hazina ukomo. Acceleration yako Ni ndogo Mara 80 ya matumizi ya Bando la Tanzania. Nendaaa ukooooðŸƒ https://t.co/l62X8hlEKR,0,-1.0
2f9f123b-1d8d-455a-aa2c-5c334defb02d,mtandao wa telecom3 unatusumbua sana huku morogoro.,-1,0.0
a0d4b48d-0ce8-4115-883c-353c129d5fba,@telecom1_TZ @Visa_TZ Zungumzieni vifurushi siyo telecom1pesa hamuoni kama kuna tatizo,-1,0.0
ff28519c-8e1f-4969-bcdc-897ae97cbd0e,@telecom1_TZ @telecom3Tanzania Nyie wezii mtaaawambukiza @telecom3tz  wawe wezii,-1,-1.0
654f0a0d-fb6a-4caa-b198-de13ae7eade9,"@njoghomy Habari, karibu katika chati yetu tukuhudumie kwa changamoto yoyote inayohusiana na Mtandao wetu wa telecom1.",0,-1.0
31bb61b2-8010-40ee-8912-2e939f103c4e,"@tingtingVI habari, vifurushi vya ofa ya Saizi yako hubadilika mara kwa mara,tunakushauri kujiunganisha na vifurushi vinavyoonekana kwenye menyu yako endapo kutakuwa kuna mabadiliko tutakufahamisha",0,-1.0
115dd507-7149-4b57-84d4-bc7f1e9ebaf1,"Kal teen ghantay baith k programming ki class laini pare gi
Ya Allah I dont wanna live anymore :""[",-1,-1.0
a4a95cf8-7c98-4200-91ce-4c6c63e8e099,@telecom Mnachojua ni kupandisha vifurushi wakati mtandao zero! Line zenu mkatumie na familia zenu dadadeq zenu,-1,0.0
e6da9ad8-8d83-4868-9630-bf577983db03,@McinikaWaLamar Natumia telecom5 Royal bando 10000 GB 12 Kwa mwezi full kuseleleka2 nilichoka naunga mega bando kupitia huduma4 1000 gb 1 🤗 dk kiduchu,1,-1.0
528eac5f-de77-4231-81d7-dff360e25329,"@DStv_Tz Sawa tumewaelewa hila ukweli unabaki pale pale kwamba vifurushi vimepanda,",-1,-1.0
76ddab00-2ca5-4719-a1c8-a6ac3445e3f7,@issathe_best @telecom2 Thawa mkaka wakala wa telecom2 @huduma5,0,-1.0
51cad9e7-704c-496c-b416-b39d348f9e73,telecom1 hawana kama huduma1?,-1,-1.0
b22a717f-2a38-4482-9997-4d214e6e6de8,@telecom3_tanzania @kigogo2014 Kwanini mumebabili vifurushi kimya kimya kwanni,-1,-1.0
1bf2423c-0f66-46e4-a8b3-825025b7a230,"@dicks_abdn Tuna tatizo katika huduma telecom1pesa kwa sasa tutashindwa kufanyia kazi  taarifa zako,Pole kwa changamoto iliojitokeza tunaomba wasiliana nasi baadae kwa msaada zaidi",-1,0.0
2537a8f7-cf1e-4873-b311-ba38dc232019,"@eliudi_nzumbi Tufahamishe ukiwasha data kwenye simu yako unaletewa alama gani kati ya E, 2G, 3G, 4G, H au H+?",0,-1.0
03903642-1297-439e-8ec9-12006d9ec059,@s_saniniu @MariaSTsehai @DocFaustine @telecom @telecom1_TZ Kaka hawa nao foo ya 35 tuuu🚮🚮🚮 mtandao hauna kasi alaf wanakata mb zetu kinyemela si wawe wakwel tuu...unaambia 1.2 gb alaf inaisha ukiwa umetumia mb800 what a rubbish🙆‍♂️😡😡😡,-1,0.0
ef8330eb-098e-44e7-a2ca-8add7aac330c,Oya namba ya telecom2 ununue kifurushi cha telecom 🤦🏿‍♂️🤦🏿‍♂️ https://t.co/JgIUPqPxFm,0,-1.0
c2da45ca-e254-4daa-bb72-66402ce70ea1,"@nyimu_saki habari @nyimu_saki, tukiongizinda kukujulisha tunatambua kuwepo kwa baadhi ya maeneo ambayo yamekuwa yanapata changamoto ya kimtandao na hasa kwenye suala la intaneti.",0,0.0
9e0bc0d4-0634-44d0-ab52-f1960b17078b,"@mchapakazi_ Habari, tafadhali tunaomba utufahamishe apo  awali ulikua unajiunganisha na kifurushi cha ujazo gani kwaajili ya msaada zaidi.",0,0.0
7d23727f-42a7-4e6c-9def-bbe8f0ab70b3,@telecom3_tanzania Nimeunga kifurushi cha mia5  then nikajiunga cha3k ambacho n14days gb1.6 my question is mbona mb nnazo tumia ni  ambazo kuisha kwakwe sio kaributhen hicho cha saa24 hakitumik af napiga sim kwenu mnanibia mb zinazotumika ni zamia5 wakti sio MNATAKA SAA24 ZIFIKE MSEME MB ZIMEISHA,-1,0.0
f975136e-81a7-4012-98c7-2df9505b0ca8,"@Mjubamjuba @Nomakatembo2 @KerenHa7596425 Yaan leo nimemtumia pesa tena kwa huduma1 mpaka dk hii hajajibu wala kusema ""thanks"" ðŸ˜£ðŸ˜£ https://t.co/xv7t4Lt6Jz",0,-1.0
e4973748-43f4-401b-8819-417b1305f529,"Jivinjari kwenye mitandao ya kijamii, ukiwa na kifurushi cha Social Pack kwa kasi ya telecom1 4G+
Unachotakiwa kufanya piga *147*00# fasta na ufurahie dili papo hapo! https://t.co/eoT3bA8JjL",0,-1.0
185b169f-2d91-4c0f-a3a7-1c690992d079,@telecom3tz Kanachukua line yoyote ama mmekalock mtandao mmoja tu,0,-1.0
4357f391-adf6-47de-80e6-0a52d9fd94c0,@telecom1_TZ telecom1 mna mambo ya ajabu sana katika huduma ya simbanking kwa kupitia usssd code. Mmekuwa mkiwakata wateja Salio la muda wa maongezi hata kama huduma hiyo haikufanyoka kutokana na shida ya mtandao. Mfano mtu amedeal ussd code then imemwandikia try again mnakata Salio,-1,-1.0
246267eb-0bbb-4ff1-b4bd-c39ca0681a8b,@raphyrodrick Me jumamos walinipa 50000 inakuwa ni salio sio huduma4,0,-1.0
bfcfeccc-e39f-4c7c-8b7a-d8b38c87392c,@kiongozi KWA HABARI YA VIFURUSHI MIMI NAZANI NI MASRAHI YAKE MKUU WANAAMBIWA TU WATU WA MAKAMPUNI YA  KWAMBA FANYENI HIVI MIMI NIPENI KIASI FURANI!! ILA TUTAMBUE KILA KITU KINA MWISHO,-1,0.0
66eefec3-8114-41e6-aa4a-00af9c6a1086,@telecom1_TZ Shida moja katika kifurushi cha saizi yako mmeongeza bei imekua ya juu zaid tofauti na mwanzo,0,-1.0
b6b34038-aa13-4d9d-a58d-fe7cf7af65ba,Hakuna Sms Nzuri Kama Ya Muamala Wa  MPESA 😅😅😅,1,0.0
fbf20394-6d51-4bc7-a0da-538709ad2018,"@JemsiMunisi @telecom2 
Cjapenda namna mmenipandishia bei kwenye vifurushi vyangu pendwa hampendi tunavyowainua wapwa humu",-1,-1.0
2bb1a3d0-0f9e-41b5-a37e-6af675af07de,"Sasa mitandao ya intaneti yabadilisha maisha ya watu 
Na Elias Mhegera, Beijing 
Katika ziara zangu sehemu mbali... https://t.co/YeVIjqWshF",0,-1.0
5be70608-bbb9-4147-bd2c-ce512e5f141e,"@telecom3_tanzania @kiongozi ndio hawa huwa unawatetea, wakati wanabadilisha vifurushi bila kutoa taarifa kwa wateja wao?",1,-1.0
17d2cb2f-f5cb-4dee-a8de-5936d33011d8,@telecom3_tanzania Mnazingua sana cku hz hakuna cha 4g wala nn mtandao umekuwa wa ku boost kila muda,-1,0.0
